Date,PortfolioValue,GrossReturn,TransactionCost,NetReturn,Turnover,NStocks,Strategy,RiskProfile
2025-09-02,945718.4842475259,-0.008805197293839329,4.5171803570277533e-13,-0.008805197294291047,4.5171803570277534e-10,20,XGB_TurnoverAware,conservative
2025-09-09,964120.4308231474,0.01945816528277522,1.9481869258064008e-12,0.01945816528082703,1.948186925806401e-09,20,XGB_TurnoverAware,conservative
2025-09-16,948320.1913802141,-0.01638824126134586,1.2629241384721772e-09,-0.016388242524269996,1.2629241384721772e-06,20,XGB_TurnoverAware,conservative
2025-09-23,917125.4591739292,-0.03289472002537952,5.289793880742256e-09,-0.0328947253151734,5.289793880742256e-06,20,XGB_TurnoverAware,conservative
2025-09-30,959380.4627891575,0.04648664724140095,0.0004133393939793233,0.04607330784742163,0.41333939397932334,20,XGB_TurnoverAware,conservative
2025-10-08,972159.7551960256,0.01372035913926184,0.00039999990480814773,0.013320359234453691,0.39999990480814773,20,XGB_TurnoverAware,conservative
2025-10-15,1002264.0548967952,0.030966412205962524,8.926682313700988e-12,0.03096641219703584,8.926682313700987e-09,20,XGB_TurnoverAware,conservative
2025-10-23,998036.8747099619,-0.003432037125778775,0.0007855941123968053,-0.00421763123817558,0.7855941123968053,20,XGB_TurnoverAware,conservative
2025-10-30,973270.4719875371,-0.024815093687771794,2.4220193391285735e-08,-0.024815117907965187,2.4220193391285735e-05,20,XGB_TurnoverAware,conservative
2025-11-07,1000649.307223265,0.02853121861710961,0.0004004615215851806,0.02813075709552443,0.4004615215851806,20,XGB_TurnoverAware,conservative
2025-11-14,1011727.5153030916,0.011471020003034571,0.00040000041619469196,0.011071019586839878,0.40000041619469195,20,XGB_TurnoverAware,conservative
2025-11-21,1009312.3768135305,-0.002342055084899486,4.508814589189012e-05,-0.002387143230791376,0.04508814589189012,20,XGB_TurnoverAware,conservative
2025-11-28,1024297.8699978174,0.014847231014117002,8.319239402940689e-10,0.014847230182193062,8.319239402940689e-07,20,XGB_TurnoverAware,conservative
2025-12-05,1014664.2122945612,-0.008526032281853002,0.0008791007223548252,-0.009405133004207828,0.8791007223548253,20,XGB_TurnoverAware,conservative
2025-12-12,1008351.8424644454,-0.006221141627916316,5.977666490414579e-11,-0.00622114168769298,5.977666490414579e-08,20,XGB_TurnoverAware,conservative
2025-01-01,1014945.5126197067,0.01594551261970656,0.001,0.014945512619706558,1.0,20,XGB_TurnoverAware,moderate
2025-01-08,998532.7112266241,-0.01617111577814556,2.220446049250313e-19,-0.01617111577814556,2.220446049250313e-16,20,XGB_TurnoverAware,moderate
2025-01-15,995825.7047560022,-0.002310984267402283,0.00040000000000000034,-0.002710984267402283,0.40000000000000036,20,XGB_TurnoverAware,moderate
2025-01-22,982591.6937216148,-0.012889485269543255,0.00040000000000000175,-0.013289485269543256,0.4000000000000018,20,XGB_TurnoverAware,moderate
2025-01-29,995960.8446803933,0.013606008522362156,2.498001805406602e-19,0.013606008522362156,2.498001805406602e-16,20,XGB_TurnoverAware,moderate
2025-02-04,953218.0340219031,-0.0421454110491587,0.0007707446278313242,-0.042916155676990024,0.7707446278313241,20,XGB_TurnoverAware,moderate
2025-02-11,939119.7678471648,-0.013990179866041341,0.0008,-0.014790179866041342,0.8,20,XGB_TurnoverAware,moderate
2025-02-18,919331.2682094101,-0.02092019589595706,0.00015113101596369295,-0.021071326911920756,0.15113101596369294,20,XGB_TurnoverAware,moderate
2025-02-25,915590.2636331576,-0.003918135174330928,0.00015113202631479044,-0.0040692672006457185,0.15113202631479045,20,XGB_TurnoverAware,moderate
2025-03-05,919548.6204894934,0.004972152103672078,0.0006488679736852097,0.004323284129986869,0.6488679736852098,20,XGB_TurnoverAware,moderate
2025-03-12,939293.5973730576,0.02187246642929397,0.0003999999999999999,0.021472466429293968,0.3999999999999999,20,XGB_TurnoverAware,moderate
2025-03-21,942625.6525348821,0.00354740546254817,8.137309492865281e-11,0.003547405381175075,8.137309492865281e-08,20,XGB_TurnoverAware,moderate
2025-03-28,891042.9578024067,-0.0547223540901528,1.7036763149425885e-16,-0.054722354090152976,1.7036763149425886e-13,20,XGB_TurnoverAware,moderate
2025-04-07,920374.8993092134,0.03298041200366342,6.175050708598923e-05,0.03291866149657743,0.061750507085989226,20,XGB_TurnoverAware,moderate
2025-04-16,951208.1043108407,0.03350070196945132,2.1762256878661209e-10,0.03350070175182875,2.1762256878661209e-07,20,XGB_TurnoverAware,moderate
2025-04-24,956861.8730616656,0.006343776896809095,0.00040000000382191513,0.0059437768929871794,0.40000000382191514,20,XGB_TurnoverAware,moderate
2025-05-02,946446.1749317364,-0.01088526821179614,1.1725935645655111e-14,-0.010885268211807866,1.172593564565511e-11,20,XGB_TurnoverAware,moderate
2025-05-09,977016.5023956111,0.032300122578170054,6.402226717462971e-14,0.03230012257810603,6.402226717462972e-11,20,XGB_TurnoverAware,moderate
2025-05-16,959056.6120341033,-0.017982381576131412,0.0004000002131943755,-0.01838238178932579,0.4000002131943755,20,XGB_TurnoverAware,moderate
2025-05-23,951159.6320135111,-0.008234111635987973,8.465307149467952e-10,-0.008234112482518688,8.465307149467951e-07,20,XGB_TurnoverAware,moderate
2025-05-30,950728.1982069933,-0.00045358247186610967,4.6989902958454265e-09,-0.0004535871708564055,4.698990295845426e-06,20,XGB_TurnoverAware,moderate
2025-06-06,955182.765667665,0.0050238086395124615,0.00033838175402327585,0.004685426885489186,0.33838175402327586,20,XGB_TurnoverAware,moderate
2025-06-13,970562.3727967828,0.01656294781481371,0.00046172856975385283,0.016101219245059858,0.46172856975385285,20,XGB_TurnoverAware,moderate
2025-06-20,987435.7088734158,0.01738511254078645,2.3612354158346566e-12,0.017385112538425215,2.3612354158346566e-09,20,XGB_TurnoverAware,moderate
2025-06-27,983430.1590682212,-0.0038811879399196503,0.00017532912665939692,-0.004056517066579047,0.17532912665939693,20,XGB_TurnoverAware,moderate
2025-07-04,947816.3483189697,-0.03581386879470405,0.00040000000000000257,-0.036213868794704056,0.4000000000000026,20,XGB_TurnoverAware,moderate
2025-07-11,940097.3751205775,-0.0075826694731052635,0.0005612850093031264,-0.00814395448240839,0.5612850093031264,20,XGB_TurnoverAware,moderate
2025-07-18,921784.8218171895,-0.019079421800363372,0.0003999999999999995,-0.019479421800363373,0.39999999999999947,20,XGB_TurnoverAware,moderate
2025-07-25,909146.8731965625,-0.013710302298325261,6.455447742074407e-11,-0.013710302362879739,6.455447742074408e-08,20,XGB_TurnoverAware,moderate
2025-08-01,917351.0575260264,0.009424047247312606,0.0004000000099086269,0.009024047237403979,0.4000000099086269,20,XGB_TurnoverAware,moderate
2025-08-08,949771.0047017544,0.03574082939811851,0.0004000000506706555,0.03534082934744786,0.40000005067065547,20,XGB_TurnoverAware,moderate
2025-08-18,963140.5854726614,0.014076640022755882,3.9655145609091405e-09,0.014076636057241321,3.965514560909141e-06,20,XGB_TurnoverAware,moderate
2025-08-25,952306.4868355,-0.010820499181155796,0.0004282206844332606,-0.011248719865589056,0.4282206844332606,20,XGB_TurnoverAware,moderate
2025-09-02,943921.337581401,-0.008805095176385613,4.4424113966048765e-13,-0.008805095176829855,4.4424113966048767e-10,20,XGB_TurnoverAware,moderate
2025-09-09,962288.4386571386,0.01945829630932172,3.827258823187231e-12,0.019458296305494463,3.827258823187231e-09,20,XGB_TurnoverAware,moderate
2025-09-16,946518.3096210496,-0.0163881507295649,1.0995229224000705e-09,-0.016388151829087823,1.0995229224000703e-06,20,XGB_TurnoverAware,moderate
2025-09-23,915382.8524765186,-0.03289471437222069,8.13663018689715e-09,-0.03289472250885088,8.136630186897149e-06,20,XGB_TurnoverAware,moderate
2025-09-30,957771.3427279043,0.04671864497234868,0.0004118017354387056,0.04630684323690997,0.4118017354387056,20,XGB_TurnoverAware,moderate
2025-10-08,970126.741724674,0.013300155856150075,0.00040000062538358397,0.012900155230766491,0.40000062538358394,20,XGB_TurnoverAware,moderate
2025-10-15,1000211.9644809181,0.031011641540957147,7.646622836511059e-12,0.031011641533310524,7.646622836511059e-09,20,XGB_TurnoverAware,moderate
2025-10-23,997743.4103075514,-0.0017173843845987857,0.0007506466538500847,-0.0024680310384488707,0.7506466538500847,20,XGB_TurnoverAware,moderate
2025-10-30,972449.1171723634,-0.025351470128828324,3.094236495777164e-08,-0.025351501071193282,3.094236495777165e-05,20,XGB_TurnoverAware,moderate
2025-11-07,1003178.0390615924,0.031999523684454356,0.00040000721969484464,0.03159951646475951,0.40000721969484465,20,XGB_TurnoverAware,moderate
2025-11-14,1014740.677136784,0.011926008684040035,0.000400000712406491,0.011526007971633544,0.40000071240649104,20,XGB_TurnoverAware,moderate
2025-11-21,1010823.7692572712,-0.003810149198807733,4.985953816807623e-05,-0.003860008736975809,0.04985953816807623,20,XGB_TurnoverAware,moderate
2025-11-28,1029593.4500080898,0.018568698562575037,1.1084084010491822e-09,0.018568697454166637,1.1084084010491823e-06,20,XGB_TurnoverAware,moderate
2025-12-05,1021103.6629459688,-0.007268799066075138,0.000976967320700449,-0.008245766386775587,0.9769673207004491,20,XGB_TurnoverAware,moderate
2025-12-12,1015804.8752872184,-0.005189274947197342,2.0893637403178134e-12,-0.0051892749492867055,2.089363740317813e-09,20,XGB_TurnoverAware,moderate
2025-01-01,1014945.5126197067,0.01594551261970656,0.001,0.014945512619706558,1.0,20,XGB_TurnoverAware,aggressive
2025-01-08,994073.1160871026,-0.01976504144614588,0.0007999999999999994,-0.02056504144614588,0.7999999999999994,20,XGB_TurnoverAware,aggressive
2025-01-15,982665.1641269664,-0.010409351555422885,0.0010666171389529988,-0.011475968694375885,1.0666171389529988,20,XGB_TurnoverAware,aggressive
2025-01-22,959829.4714237179,-0.02243852878567898,0.000800000000000001,-0.02323852878567898,0.8000000000000012,20,XGB_TurnoverAware,aggressive
2025-01-29,1007141.5295008271,0.05049214978878602,0.0012,0.04929214978878602,1.2,20,XGB_TurnoverAware,aggressive
2025-02-04,964367.3471691064,-0.04167087532267788,0.0007999999999999998,-0.04247087532267788,0.7999999999999998,20,XGB_TurnoverAware,aggressive
2025-02-11,952631.4039888467,-0.010969577510800743,0.0012,-0.012169577510800743,1.2,20,XGB_TurnoverAware,aggressive
2025-02-18,939616.6067455598,-0.012861944366720834,0.0007999999999999998,-0.013661944366720835,0.7999999999999998,20,XGB_TurnoverAware,aggressive
2025-02-25,938018.7829293644,-0.0009005061476400344,0.0008,-0.0017005061476400344,0.8,20,XGB_TurnoverAware,aggressive
2025-03-05,942307.5474810188,0.004972152103672078,0.0003999999999999999,0.004572152103672078,0.3999999999999999,20,XGB_TurnoverAware,aggressive
2025-03-12,959576.7662600881,0.0195265207046611,0.0012,0.0183265207046611,1.2,20,XGB_TurnoverAware,aggressive
2025-03-21,974236.4514239177,0.016077240632831336,0.0007999999999999998,0.015277240632831335,0.7999999999999998,20,XGB_TurnoverAware,aggressive
2025-03-28,940195.9468753125,-0.034140700995997864,0.0008000000000000004,-0.034940700995997866,0.8000000000000003,20,XGB_TurnoverAware,aggressive
2025-04-07,990234.2564124997,0.054421150020361964,0.0012,0.053221150020361964,1.2,20,XGB_TurnoverAware,aggressive
2025-04-16,1027139.9137596842,0.03806962292830507,0.0008000000000000023,0.03726962292830507,0.8000000000000023,20,XGB_TurnoverAware,aggressive
2025-04-24,1025173.4855873674,-0.0007144696316191412,0.0012,-0.0019144696316191411,1.2,20,XGB_TurnoverAware,aggressive
2025-05-02,1026497.0792317865,0.0012910923497604365,5.551115123125783e-20,0.0012910923497604365,5.551115123125783e-17,20,XGB_TurnoverAware,aggressive
2025-05-09,1059763.073695042,0.03320729577930326,0.0008000000000000016,0.032407295779303256,0.8000000000000016,20,XGB_TurnoverAware,aggressive
2025-05-16,1046757.1763716835,-0.010846419199868618,0.0014260383391653149,-0.012272457539033933,1.4260383391653149,20,XGB_TurnoverAware,aggressive
2025-05-23,1045087.4669879943,-0.0007951258050857835,0.0008,-0.0015951258050857834,0.8,20,XGB_TurnoverAware,aggressive
2025-05-30,1047330.253212857,0.0025460272902577685,0.00039999999999999996,0.0021460272902577683,0.39999999999999997,20,XGB_TurnoverAware,aggressive
2025-06-06,1038851.9656864706,-0.0076951423873967695,0.0004,-0.008095142387396769,0.4,20,XGB_TurnoverAware,aggressive
2025-06-13,1062889.633409744,0.0235386843527694,0.0004000000000000008,0.0231386843527694,0.4000000000000008,20,XGB_TurnoverAware,aggressive
2025-06-20,1084765.8499227385,0.02098183260553199,0.0004,0.02058183260553199,0.4,20,XGB_TurnoverAware,aggressive
2025-06-27,1075225.1744318616,-0.007595147350514808,0.0011999999999999997,-0.008795147350514808,1.1999999999999997,20,XGB_TurnoverAware,aggressive
2025-07-04,1072393.763219903,-0.0022333193077020974,0.0004000000000000002,-0.0026333193077020976,0.4000000000000002,20,XGB_TurnoverAware,aggressive
2025-07-11,1063080.5932388285,-0.007484468616370421,0.0012000000000000008,-0.008684468616370422,1.2000000000000006,20,XGB_TurnoverAware,aggressive
2025-07-18,1038502.3643308376,-0.02191981712798441,0.0012000000000000008,-0.02311981712798441,1.2000000000000006,20,XGB_TurnoverAware,aggressive
2025-07-25,1021126.7328897016,-0.01633143175974583,0.0004,-0.01673143175974583,0.4,20,XGB_TurnoverAware,aggressive
2025-08-01,1023070.2542589143,0.002703310633845213,0.0008,0.001903310633845213,0.8,20,XGB_TurnoverAware,aggressive
2025-08-08,1055399.7185896647,0.032000434277281276,0.00040000000000000045,0.03160043427728128,0.4000000000000004,20,XGB_TurnoverAware,aggressive
2025-08-18,1055658.5677601127,0.00064526173911994,0.0004000000000000002,0.0002452617391199398,0.40000000000000013,20,XGB_TurnoverAware,aggressive
2025-08-25,1043370.4636575988,-0.011240225805761006,0.00040000000000000257,-0.011640225805761009,0.4000000000000026,20,XGB_TurnoverAware,aggressive
2025-09-02,1033348.6096197371,-0.008805269064958376,0.0007999999999999998,-0.009605269064958377,0.7999999999999998,20,XGB_TurnoverAware,aggressive
2025-09-09,1047525.7032062513,0.014119565163716707,0.00039999999999999986,0.013719565163716708,0.39999999999999986,20,XGB_TurnoverAware,aggressive
2025-09-16,1029333.443946803,-0.016166885799332342,0.0012,-0.017366885799332342,1.2,20,XGB_TurnoverAware,aggressive
2025-09-23,1005277.1366242346,-0.022570762374462983,0.0007999999999999997,-0.02337076237446298,0.7999999999999997,20,XGB_TurnoverAware,aggressive
2025-09-30,1038632.1827371292,0.03437995097839619,0.0012000000000000003,0.03317995097839619,1.2000000000000004,20,XGB_TurnoverAware,aggressive
2025-10-08,1048358.481500446,0.009764526658210038,0.00039999999999999953,0.009364526658210038,0.3999999999999996,20,XGB_TurnoverAware,aggressive
2025-10-15,1067177.1805148213,0.018350633630054958,0.00040000000000000045,0.017950633630054957,0.4000000000000004,20,XGB_TurnoverAware,aggressive
2025-10-23,1069848.759255347,0.0037034069218355725,0.0012,0.002503406921835573,1.2,20,XGB_TurnoverAware,aggressive
2025-10-30,1033189.0476265693,-0.03346625615221932,0.0008000000000000006,-0.03426625615221932,0.8000000000000006,20,XGB_TurnoverAware,aggressive
2025-11-07,1075174.5306674677,0.04103678678877509,0.0004,0.040636786788775095,0.4,20,XGB_TurnoverAware,aggressive
2025-11-14,1085448.680613538,0.01035579736407266,0.0007999999999999982,0.009555797364072662,0.7999999999999983,20,XGB_TurnoverAware,aggressive
2025-11-21,1085880.3602778628,0.001197696981934282,0.000800000000000002,0.00039769698193428,0.8000000000000019,20,XGB_TurnoverAware,aggressive
2025-11-28,1107428.6605762392,0.020644083277150838,0.0008000000000000007,0.019844083277150835,0.8000000000000007,20,XGB_TurnoverAware,aggressive
2025-12-05,1094827.8651474593,-0.010178426328810386,0.0011999999999999992,-0.011378426328810386,1.1999999999999993,20,XGB_TurnoverAware,aggressive
2025-12-12,1085299.3581620662,-0.008703201013348094,2.7755575615628914e-19,-0.008703201013348094,2.7755575615628914e-16,20,XGB_TurnoverAware,aggressive
